0_0_dx,0_0_dy,0_1_dx,0_1_dy,0_2_dx,0_2_dy,1_0_dx,1_0_dy,1_1_dx,1_1_dy,1_2_dx,1_2_dy,2_0_dx,2_0_dy,2_1_dx,2_1_dy,2_2_dx,2_2_dy,angle
36.9524,41.0367,37.1241,40.9714,36.976,41.0765,37.052,41.0427,37.0094,40.9895,36.97,41.127,37.0486,41.019,37.0197,41.037,37.0293,41.0609,0.0
48.978,50.0587,49.0623,49.9547,48.9873,50.0559,48.9816,49.9384,49.0824,49.951,49.01,50.0769,49.0353,49.971,49.0336,49.9675,49.0478,49.9575,0.0
49.003,59.9552,49.035,59.91,49.0666,60.0774,49.0422,59.9308,49.1137,59.8936,48.9708,59.9826,49.0171,60.0636,49.0115,60.0098,49.0398,59.942,0.0
48.9459,61.0059,49.0476,60.8506,49.169,61.0897,48.9645,60.9868,49.0933,60.8852,48.9929,60.9044,49.0369,60.927,48.9528,60.9353,49.0689,60.9919,0.0
48.9625,38.0098,49.1114,38.055,49.068,38.1087,49.0591,38.0498,48.9969,38.0505,48.8837,38.0062,49.0349,38.0522,48.9403,38.0058,49.021,38.0359,0.0
49.0351,47.0117,49.0428,46.9018,49.0671,46.9385,48.9996,46.9683,49.0164,46.9328,49.0255,46.9676,49.0501,46.9101,48.9886,46.9633,49.0146,46.9988,0.0
48.9025,45.0613,49.0411,44.9674,49.0933,45.1285,48.987,45.0309,49.0601,44.9566,48.9518,44.9491,49.0724,44.9466,48.9612,44.9702,49.0573,44.9713,0.0
47.9549,59.9493,48.0336,59.9265,47.988,60.1161,47.9697,59.9091,48.0667,59.9964,47.9997,59.9279,47.9817,59.9547,48.0297,59.9483,47.9659,59.936,0.0
47.9484,58.9773,48.0044,58.8732,48.0138,59.0622,47.9968,58.926,48.108,58.9209,47.9446,58.89,47.9826,58.9824,47.9875,59.0501,48.0093,58.9742,0.0
47.9529,39.0417,48.0644,38.9051,48.0242,38.9956,48.0705,38.966,48.0281,38.9405,47.9011,38.9775,48.0274,39.0593,47.9715,39.0157,48.0666,39.0652,0.0
47.9338,48.0137,48.0796,47.9324,48.0123,48.0483,48.0402,47.9772,48.0742,47.9695,47.9097,47.9821,48.0147,48.0164,47.9613,47.9531,48.0523,48.0707,0.0
47.8594,45.0295,48.0388,44.9492,47.9529,45.0791,47.9665,44.8616,48.0015,45.0246,47.8478,45.037,48.0245,45.0054,47.9727,45.0533,48.0177,45.0489,0.0
47.9319,43.9922,48.0911,43.9541,47.9837,44.1318,47.9977,43.9275,48.0415,44.0399,47.9331,43.9716,47.9406,44.0199,48.0441,43.9871,48.0102,43.9891,0.0
46.9373,59.9844,47.0326,59.9303,46.9442,59.9083,46.941,59.9194,46.9774,60.034,46.9939,59.9633,46.9683,59.9781,46.9834,59.9797,47.0894,59.8964,0.0
46.9418,61.9497,47.0336,61.8716,47.0352,62.1299,46.9899,61.8861,47.0348,61.9363,46.99,61.9533,47.0456,61.9352,46.9567,61.9361,47.0502,61.9637,0.0
46.9583,52.0044,47.0524,51.9759,46.9142,51.9415,46.9338,51.938,46.9733,52.0425,46.9351,51.9911,46.9835,51.9891,46.9908,52.0296,47.0528,51.9695,0.0
46.9687,38.9888,47.1034,38.9634,46.908,39.0766,46.975,39.0081,46.9166,38.9702,46.9524,39.0093,47.0407,38.9248,46.936,38.9601,47.0357,38.9854,0.0
46.9462,46.9575,47.0784,46.9617,46.9362,47.0323,46.9771,46.9373,46.952,46.9388,46.9736,46.9671,47.0508,46.9081,46.9544,46.9524,47.0327,46.9438,0.0
46.8545,45.0383,47.0462,44.9462,46.9374,45.1006,47.0458,45.0709,46.8933,45.0188,46.961,45.005,47.0539,44.9963,47.0318,45.0073,46.9869,45.0133,0.0
45.9187,57.9829,46.0766,57.9194,45.9785,58.078,45.9633,57.9585,45.9664,57.9613,45.9395,57.8706,46.0331,57.9645,45.9661,58.024,46.0064,57.9761,0.0
45.9884,43.9772,46.097,43.9466,46.0066,44.0064,46.0094,43.9558,46.0571,44.0159,45.875,44.0149,45.9501,44.0143,46.0331,44.0062,46.0113,44.0454,0.0
44.9707,56.9713,45.1183,56.8919,45.0504,57.0544,44.9931,56.944,44.9894,56.8821,44.9837,56.9501,45.0258,56.9483,44.9781,56.9702,44.9752,56.9786,0.0
44.0028,60.9433,44.0346,60.8703,44.0816,61.0402,43.9858,60.9291,44.0511,60.8678,44.0215,60.9963,44.0091,60.9626,43.9711,60.9262,44.0531,60.9593,0.0
43.9832,52.975,44.0435,52.8866,44.0711,53.0493,44.0037,52.9526,44.029,52.8924,44.0057,53.0302,44.0198,52.9767,43.9855,52.9258,44.054,52.9887,0.0
43.8954,38.0092,44.0572,38.0256,43.9804,38.0995,44.0262,37.9206,44.0006,37.9313,43.9114,38.1186,44.0685,37.9764,43.9909,38.0348,44.1072,38.0975,0.0
42.9774,64.0439,43.0871,63.9051,42.9812,63.8595,43.0249,63.9215,43.0521,63.9811,42.942,63.9335,43.0471,63.9681,42.9717,63.9239,43.0338,64.065,0.0
42.9561,46.9981,43.1318,46.9975,43.0476,46.9368,43.0604,46.933,43.0499,46.9679,42.8992,47.0093,43.0405,46.9529,42.9414,47.0322,43.0458,47.0158,0.0
41.9347,64.009,41.9998,63.8453,42.0169,64.0578,42.0569,63.8958,42.0825,63.877,41.9416,63.9204,42.0667,63.954,42.002,63.9244,42.007,64.0596,0.0
41.9923,51.9357,42.076,51.951,42.011,51.9584,42.0227,51.8345,41.9728,51.8645,41.9597,51.8942,42.0445,52.0336,41.9761,52.0088,42.0128,51.9465,0.0
41.969,39.0115,42.046,38.9873,42.04,39.0103,42.0617,38.988,42.027,39.05,41.8814,38.9862,42.1,39.0081,41.9897,38.9603,42.0993,39.042,0.0
41.0471,61.9824,41.1623,62.0029,41.1464,61.9744,40.9916,61.8755,41.108,62.0155,40.9935,61.9281,41.0856,61.9364,40.9825,62.0276,41.1161,61.9219,0.0
41.0473,56.9641,41.0668,56.9443,41.0146,57.0601,41.1263,56.9477,41.1339,56.9185,40.9849,56.9367,41.0042,57.0057,41.0604,57.0703,41.0742,56.9832,0.0
40.9735,47.9822,41.0726,47.9353,41.0004,47.9353,40.9711,47.989,41.0674,47.8822,40.9754,47.9928,41.0446,48.0123,41.0369,47.9816,41.0546,48.0172,0.0
40.9865,46.0039,41.1385,46.0768,41.1036,46.0275,41.0336,45.9889,41.0569,46.0663,40.9585,45.9716,41.0741,46.0211,41.0083,45.9983,41.0414,46.0094,0.0
50.0276,59.9044,49.9459,59.9611,49.9725,59.9929,50.0455,59.9827,49.9698,60.0226,50.0153,59.9869,49.9813,59.9171,50.0028,60.06,50.0021,59.9876,0.0
50.0564,61.9318,49.9993,61.9583,49.98,61.9804,50.0428,61.9624,49.9737,62.021,50.0152,61.9737,50.0334,62.0424,50.0025,62.0114,49.9513,61.8865,0.0
50.0414,62.8878,49.9995,62.9516,50.0463,62.9863,50.0189,62.9367,50.0567,63.0036,50.0044,62.9514,49.9836,63.0123,49.9703,62.9881,50.0212,63.015,0.0
50.0963,56.9386,49.9878,56.945,50.0041,56.997,50.0727,57.0095,50.0018,57.0187,49.9475,56.9772,49.9916,56.9838,49.9911,56.9856,50.0089,56.9518,0.0
50.0752,58.999,50.0038,58.969,49.98,58.9637,50.0166,58.9953,50.0097,59.0591,49.9593,59.0119,49.9921,58.9612,50.0126,59.015,50.0536,58.9661,0.0
50.0447,38.933,49.9685,39.0262,50.0652,38.9752,50.0644,38.9625,50.0146,38.9848,50.0174,38.9837,50.0615,38.9874,49.9923,39.0366,49.9943,38.9753,0.0
50.0054,37.9874,50.0088,37.994,49.9646,37.9888,50.0837,38.0176,49.9688,38.0319,50.0083,37.9655,50.0137,38.0489,49.916,38.007,49.9172,37.9665,0.0
60.0418,52.9526,60.0029,53.0009,59.9842,52.9831,59.998,52.9693,60.0041,53.0219,59.9898,53.0348,59.9771,53.0468,59.9276,52.9803,59.9741,53.0204,0.0
60.0253,58.9073,60.0122,58.9935,59.9766,59.0122,60.0516,58.9579,60.015,58.9934,59.9693,59.0206,60.0151,58.9957,59.9622,58.9521,60.0528,59.0347,0.0
60.0271,48.9794,59.9865,48.9583,59.9352,48.962,60.015,48.9854,60.0314,49.0614,59.9014,49.0491,59.9709,49.0672,59.9744,49.0282,59.9487,48.9613,0.0
60.0555,43.8789,59.9853,44.0084,59.9671,43.9662,59.9591,43.9888,60.0158,44.095,60.0188,43.9758,60.0561,44.0115,60.0022,44.0076,59.9845,44.0507,0.0
60.0426,42.9454,60.0292,42.9666,59.9955,43.0171,60.0814,43.0156,60.0137,43.0518,59.9639,43.0206,60.0329,42.9925,59.9293,42.965,60.0108,42.9761,0.0
61.0166,53.9245,61.02,53.9281,60.9766,53.9652,61.0212,53.9523,60.923,54.0271,61.0186,53.9838,61.0579,54.0395,60.9872,53.9909,61.0331,54.0023,0.0
61.0422,54.8933,61.0173,55.019,61.0016,54.9845,60.9561,54.9918,60.9924,55.0093,61.0105,55.0162,60.9165,54.9822,60.9795,55.0256,61.0097,54.9907,0.0
61.113,43.8972,61.0259,44.0231,60.9665,43.9613,61.015,43.9574,61.0448,44.0729,61.02,43.9919,61.0484,44.0341,60.9412,43.995,60.9617,44.0114,0.0
62.0341,56.9708,62.027,56.9571,61.9155,57.0135,61.9922,56.9887,61.9782,56.9952,61.991,57.022,62.0198,57.0321,61.9588,57.0234,61.9958,57.01,0.0
62.024,57.9492,62.0103,57.9812,61.9899,58.0124,61.9787,57.9908,61.925,58.0062,61.9494,58.0292,61.9522,57.973,62.0173,57.9975,62.0051,57.9945,0.0
62.0702,36.9594,62.0413,36.9537,62.0515,36.9518,61.9977,37.0219,62.0347,37.0742,61.9992,37.0778,62.0895,37.0364,61.9105,36.9336,61.957,37.0364,0.0
62.9517,57.9106,62.9777,57.9766,62.8829,57.8966,62.9946,58.0332,63.014,58.0417,63.0073,58.0184,63.003,57.9965,62.9241,57.9807,63.0141,58.0504,0.0
63.0094,45.9722,63.0355,45.9088,62.9559,46.0219,63.0354,46.0431,62.9369,46.037,62.974,45.9809,63.0542,46.0199,62.9839,45.9823,62.9299,46.0415,0.0
63.0386,41.9901,62.9844,41.983,62.9806,41.8981,63.0099,42.0528,63.0347,42.1033,63.0005,42.0114,63.0399,42.0186,62.9127,41.9584,63.0067,42.0308,0.0
63.0217,40.9426,63.0038,41.0029,62.9941,41.0357,62.9569,41.0111,62.9555,41.0388,62.8663,41.0903,62.9229,41.001,62.9448,40.9705,62.9839,40.9678,0.0
63.9692,49.9298,64.017,50.0071,63.96,49.9694,64.004,49.9983,63.9863,49.9842,64.0273,49.9796,64.0511,50.0233,63.9327,49.9915,63.989,50.0133,0.0
64.0446,52.9171,64.0892,52.983,64.0096,53.0146,63.9182,52.9844,63.9369,53.0151,64.0574,52.9898,63.9691,53.0256,64.018,52.9873,63.9671,53.0362,0.0
64.0564,54.9138,63.9916,54.97,63.8991,55.0477,64.0193,54.9638,63.9444,55.008,63.9855,54.9784,64.0137,54.9791,63.931,54.9953,63.9708,54.9863,0.0
64.0315,41.0065,64.0501,41.0523,63.9739,41.0031,64.0299,41.0661,63.9525,41.0594,63.9581,41.0364,64.0685,41.0874,63.9852,41.0476,63.9595,40.9795,0.0
51.0392,39.9631,51.0015,39.9413,51.0095,39.9504,51.0315,39.9842,50.9823,40.0217,50.9756,39.9403,51.0253,40.0802,50.9992,40.0195,50.9492,40.0743,0.0
51.054,47.9462,50.9855,47.9453,50.9745,47.9354,51.0157,47.966,50.9867,47.9942,50.9866,47.9296,51.0349,48.0713,50.9848,48.0104,50.958,48.0532,0.0
51.0262,42.9735,51.0298,42.9358,51.009,42.9721,51.054,42.9708,51.0087,43.0442,50.9346,42.9497,50.9715,42.9534,50.9732,43.0271,50.9872,43.0428,0.0
52.036,57.0085,51.9558,56.9838,51.9909,56.9944,52.0059,56.9844,52.0385,57.032,51.9259,57.0267,51.9771,57.0583,51.99,57.0604,51.9555,56.9315,0.0
52.0498,47.8788,51.9929,47.9729,52.0034,48.0042,52.0655,47.9809,51.9767,48.0393,51.9846,47.9617,52.0495,48.071,51.9981,47.9762,51.9763,48.024,0.0
52.0234,41.9505,52.0098,41.9643,51.9706,42.0132,52.0724,41.9905,51.9887,42.0768,52.0058,41.9374,51.961,41.9617,51.9995,41.9642,51.973,42.0172,0.0
53.0348,60.9966,53.0016,60.9518,52.9971,60.9092,53.0213,60.9798,52.9692,61.03,52.97,60.9561,53.0189,61.0023,52.975,60.9768,53.0519,60.9604,0.0
53.043,62.8866,52.9726,62.9661,52.9665,62.9826,53.038,63.0058,53.0321,62.9903,53.0125,62.9602,52.9458,62.9836,52.9778,63.0103,53.0338,62.9707,0.0
53.107,55.9346,53.0135,55.9158,52.98,55.9912,53.0365,55.958,53.0144,56.0141,52.9322,56.0465,53.0248,56.0193,52.9734,55.9908,52.9702,56.0062,0.0
53.1112,39.9576,53.0245,39.9628,53.0183,40.0347,53.0405,39.9565,53.0104,40.0825,52.9386,39.9882,53.0035,40.0425,52.94,40.0081,52.9629,40.054,0.0
53.0317,45.9462,53.064,45.9614,52.9865,45.9461,53.0553,45.9865,52.9866,46.0451,52.9917,45.9379,53.0401,46.0216,52.9912,45.9738,53.029,45.9837,0.0
53.0863,43.9061,53.0268,44.0005,52.9741,43.9377,52.9986,43.9622,53.0385,44.0406,53.0142,43.972,53.022,44.0141,52.9393,43.9863,52.987,44.0382,0.0
53.1026,40.997,53.0175,40.9873,53.0199,40.9876,53.0646,41.019,53.0486,41.0448,52.964,41.0221,52.9852,41.0367,52.9181,40.9811,53.0502,41.0394,0.0
54.0697,49.943,53.9958,49.9422,53.9516,49.9911,53.9863,49.9782,53.9535,50.0224,53.9576,50.0188,53.9872,50.0322,54.0099,50.0233,54.0209,49.9668,0.0
54.9151,63.9443,54.9205,63.9409,54.9733,64.0028,55.0098,63.9866,55.0031,63.9741,54.9837,63.938,55.008,63.9617,55.0056,63.999,55.049,64.0138,0.0
55.0026,54.9193,55.0001,54.9606,54.9794,54.9485,55.0261,54.9683,54.9468,55.0259,54.992,54.9453,55.0154,54.9889,54.9687,55.005,54.9795,54.9704,0.0
55.0018,38.9517,55.017,38.9792,54.9656,38.9034,55.0222,38.997,54.9863,39.0865,55.0233,38.9284,55.0644,39.0084,54.9518,38.9807,54.9813,38.9517,0.0
54.97,47.9511,54.9701,47.9439,54.9656,47.9796,55.0319,47.9838,55.0082,48.0215,54.9562,47.9663,55.0475,48.0135,54.9887,47.955,54.9775,48.0328,0.0
55.0659,44.0361,54.9689,43.9366,54.9803,43.9557,55.0624,43.9758,55.0213,44.025,54.9246,44.0005,55.0909,44.0215,55.0102,44.0417,54.9724,44.0731,0.0
55.1281,43.0395,54.9719,43.0016,55.0119,42.9693,55.0795,42.9741,55.003,43.0016,54.9812,43.0887,55.0624,42.9902,54.9291,42.9897,54.9967,42.9929,0.0
56.0269,57.0437,55.9956,57.0216,56.0027,57.0299,55.995,57.0049,55.9698,57.0329,55.9981,57.0101,56.0616,57.0957,55.9895,57.0631,55.9684,57.0186,0.0
56.097,39.9331,56.021,39.9864,56.0045,39.9716,56.0178,40.0021,56.0127,40.0522,56.0084,40.0016,56.0359,40.0467,55.9445,39.9736,55.9552,40.0444,0.0
56.1062,47.9186,55.9992,47.957,55.9988,47.9602,56.0264,47.9965,56.0021,48.0407,56.0017,47.9942,56.0215,48.0345,55.983,47.9929,55.9577,48.0201,0.0
56.0558,46.9395,55.9914,46.9496,55.939,46.9713,56.0622,46.9877,55.993,47.0336,55.9877,46.933,56.0033,47.0158,55.9123,46.9821,55.9782,46.9633,0.0
57.0292,49.8895,56.9852,49.964,57.0317,50.0045,56.9919,49.9837,56.9955,50.0081,56.9343,50.0323,57.058,49.9762,56.9547,50.0604,56.9913,50.0022,0.0
57.0853,52.8902,56.9731,52.9896,56.9734,52.9961,56.9906,52.9954,57.0309,53.0274,56.9547,53.0629,57.0212,53.1236,56.9718,52.9847,57.0324,52.9881,0.0
57.0243,54.8871,57.0037,54.9507,57.0375,54.9176,57.0023,54.9775,57.0318,54.9796,56.9733,55.007,57.0175,55.0433,56.9793,54.9558,57.0178,54.9887,0.0
57.0628,39.9261,56.9777,40.0178,57.0496,39.9801,56.9796,39.9473,57.0231,40.0546,56.9932,40.0474,57.0834,40.0753,56.9985,40.0465,57.0192,40.0633,0.0
57.0251,43.9496,56.96,43.9782,57.0063,43.991,57.0462,43.9822,57.0542,44.0166,56.949,44.0252,57.0361,44.0643,57.0047,44.0231,56.9968,43.9651,0.0
57.0073,40.9668,57.0413,40.9602,57.0503,40.8319,57.0402,41.0041,56.9708,41.0701,56.984,41.0759,57.1119,41.0761,56.9677,41.0066,57.0563,41.0263,0.0
58.0223,54.9151,58.0094,54.9692,58.0013,55.0175,57.9861,54.9245,57.987,55.0043,57.9793,54.9693,58.0087,54.9606,57.9808,55.0156,57.9884,54.9599,0.0
58.0202,36.9698,58.0104,36.9654,57.982,36.9959,57.9534,37.0052,58.0433,37.0556,58.0257,37.0744,58.1004,37.0617,57.9609,36.9902,58.0155,37.04,0.0
58.0178,45.9156,58.0238,46.0035,57.98,45.98,58.0615,45.9701,57.9831,46.0559,58.0123,45.9661,58.0365,46.0565,57.9624,45.9777,57.9035,45.9247,0.0
59.0683,52.9046,58.9803,52.9722,58.951,52.981,59.0008,52.9909,59.0476,53.0436,58.9926,52.9218,59.0513,52.9982,58.9733,53.0365,59.0025,53.0381,0.0
59.0467,39.9661,58.9869,39.9494,58.9663,39.9329,59.0553,40.003,58.9994,40.0371,58.9141,39.9864,59.0371,40.0846,58.9663,39.9961,58.9265,40.057,0.0
59.0655,37.9836,59.0122,37.9298,58.9689,38.036,59.0154,38.0049,59.0196,38.02,58.9694,37.9735,59.1096,38.0259,58.9254,38.0231,58.9559,37.961,0.0
59.0516,41.9572,59.0422,42.0073,59.0079,42.0037,58.9875,42.004,58.9819,42.0354,58.9541,41.9833,59.0956,42.0808,58.9466,41.958,58.975,41.9732,0.0
40.0829,59.8983,39.9831,59.9723,40.0723,60.0156,40.0063,59.9846,40.0106,60.0075,39.9832,59.9938,39.9813,59.9835,40.0182,60.0191,39.9966,59.9665,0.0
40.0273,62.8763,39.9821,62.8881,40.0601,62.9789,40.0502,62.955,40.0426,62.9876,40.056,62.8962,40.0036,62.9728,39.9482,63.0048,40.07,62.9298,0.0
40.0693,50.9831,39.9696,50.9398,40.0625,50.9673,40.0774,51.0479,40.0232,51.0037,39.9553,50.9801,40.0313,50.9665,39.9781,50.9763,39.9662,50.9715,0.0
40.0411,52.8976,40.0772,52.9692,40.0287,52.9786,40.0453,52.9833,40.0023,53.0355,40.0014,52.9494,40.0174,53.0454,40.0191,52.9859,40.052,53.0122,0.0
40.0773,57.0401,39.998,57.0508,40.0848,56.992,40.0574,56.998,40.0056,57.0133,39.985,57.015,40.0367,57.0449,39.9879,57.0532,40.0293,56.9803,0.0
39.022,49.9624,38.9775,49.9697,39.015,49.9304,39.0736,50.062,39.0543,50.0136,38.9955,50.0361,39.0717,49.9639,38.9307,49.9964,39.0356,50.0193,0.0
39.0454,56.9834,38.9683,56.9697,38.9885,57.0309,39.0714,57.0052,38.9687,57.0437,38.9659,56.9531,38.9412,56.9957,38.9874,57.024,39.0523,56.954,0.0
39.0337,44.9913,39.0242,44.9896,39.0324,44.9486,39.1111,44.9837,39.0418,44.9636,39.0154,44.9613,39.0581,45.0294,38.9403,45.0621,39.0533,44.9807,0.0
39.0785,44.0561,38.9938,43.9404,38.9869,43.9943,39.0994,43.9766,39.0429,43.9934,38.9567,43.9806,39.0344,44.0271,39.0102,44.0176,38.9914,44.0812,0.0
39.0312,42.0077,39.0064,41.9735,39.0266,41.9223,39.0928,42.0778,39.0187,41.997,39.0293,42.067,39.1063,41.9801,38.9398,41.9922,39.0104,42.029,0.0
38.0707,49.9312,38.029,49.9601,38.0485,49.9412,38.0292,50.017,37.9691,50.0193,37.9803,50.0185,38.0189,50.0206,37.9882,50.0453,38.0739,49.9622,0.0
38.0978,62.9383,38.0307,62.9943,38.1211,62.9752,38.028,62.9992,38.0619,63.0149,38.0381,62.9839,37.9874,62.9989,37.9716,62.996,38.0558,62.8934,0.0
38.0653,50.924,38.0186,50.9869,38.0215,50.9214,38.0684,51.0075,38.0132,50.9931,37.9672,50.9678,38.0347,50.9707,37.9687,51.0593,37.9679,50.9255,0.0
38.0479,53.9304,37.963,54.0105,38.0116,54.0269,38.0915,54.0687,37.9931,54.0413,38.0294,53.8815,38.0921,54.0099,38.0246,53.984,38.0549,53.9766,0.0
38.1045,54.9234,38.0066,54.9828,38.0563,54.9712,38.0348,55.059,38.0359,55.034,38.0436,54.9769,38.0017,54.9894,37.9495,54.999,38.0664,54.9065,0.0
38.0786,38.9453,38.04,39.0054,38.0967,38.9319,38.0595,39.0588,38.0258,39.0142,38.0569,39.0,38.0205,38.9856,37.9789,38.9628,37.9966,38.9862,0.0
38.0854,49.0083,38.0261,48.991,38.0025,48.9157,38.0888,49.0162,38.0086,49.051,38.0108,49.0554,38.0427,49.021,37.9682,49.0703,38.0392,48.9879,0.0
38.0684,43.922,38.035,43.9143,38.0524,43.9518,38.0707,44.0156,38.0343,43.9817,38.0473,44.0557,38.0684,44.0185,38.0091,43.996,37.9683,43.9463,0.0
38.0532,42.9299,38.0308,42.9864,38.0438,42.9434,38.068,43.0139,37.997,42.9898,37.9918,42.9948,38.0494,42.997,37.9958,43.0563,37.9167,42.919,0.0
37.0508,49.9474,37.0337,49.9169,37.0758,49.978,37.0949,49.999,37.0234,50.0399,37.0698,49.9971,37.0748,49.9824,36.9631,50.0115,37.0433,50.0339,0.0
37.0447,54.8687,37.0047,55.0492,37.0177,55.0332,37.0628,54.9787,37.0321,54.9877,36.9927,54.9228,36.9824,54.9468,36.9496,55.0081,37.1284,54.9953,0.0
49.0645,63.8925,48.995,63.9739,49.0134,63.9927,48.9859,63.9879,49.0375,64.0277,48.9969,63.9605,48.9988,63.9974,49.0369,64.0141,49.0797,64.0617,0.0
49.0269,48.9865,48.9946,48.9763,49.0288,48.8786,49.0384,48.9843,49.0087,49.0303,49.0018,49.0506,49.0693,49.0309,49.0016,49.0466,49.0294,49.0424,0.0
49.0788,44.9281,48.9823,44.9818,49.0003,44.9432,49.0088,45.0032,49.009,45.0252,48.9765,45.0364,49.0411,45.082,48.9784,44.9841,49.0068,45.0378,0.0
48.0174,49.9486,47.9929,49.9562,48.0044,49.9208,48.0533,50.0208,48.0559,49.9921,47.9917,49.978,48.0584,50.0156,47.9475,49.9748,47.9722,50.0018,0.0
48.0225,51.9469,47.9665,51.9588,47.9958,52.0133,48.0456,52.0116,48.0147,52.0446,48.0107,51.9807,48.0052,52.0032,48.0028,51.9983,47.9355,51.9807,0.0
48.0131,52.9287,48.0489,52.9838,48.0073,52.9286,48.0196,52.9872,47.9851,53.0333,47.966,52.9465,48.0062,53.0478,48.0374,52.9952,47.9858,53.0336,0.0
48.0698,57.0361,47.9829,57.0328,48.026,56.9978,48.035,57.0429,47.9978,57.0286,47.9736,56.9904,48.0626,57.0799,47.9963,57.0398,47.9796,57.0179,0.0
48.084,39.9555,48.0103,40.0028,48.0468,39.9526,48.0595,40.0095,48.0188,40.0176,48.0041,39.9676,48.0523,40.0258,47.98,40.031,47.9637,40.0404,0.0
48.0355,38.9403,48.0294,38.9646,47.9386,38.9279,48.0983,39.0401,48.0123,39.0361,48.0311,38.9399,48.034,39.0097,47.9317,39.002,47.9967,38.9342,0.0
48.0188,41.0936,48.0144,41.0488,48.0262,40.9291,48.0469,41.0478,48.0061,41.0041,47.9946,41.0197,48.0727,41.0589,48.0023,41.0722,47.9972,41.0204,0.0
47.103,51.0012,46.9698,51.0045,47.0167,50.9624,47.0451,50.9769,47.0328,50.9747,46.9641,51.0236,47.0558,50.9702,46.9463,51.0335,46.9838,50.9745,0.0
47.0868,52.035,46.9619,51.9059,46.9899,51.9792,47.0607,51.9939,47.0502,52.029,46.9225,51.9642,47.0609,52.0294,47.0029,52.0216,46.9725,52.0443,0.0
47.0852,58.9719,46.986,58.9508,47.0333,58.9383,47.0769,58.9817,47.0566,58.9797,46.9689,58.9894,47.0142,58.9601,46.9715,59.0526,46.9869,58.9487,0.0
47.0244,40.9784,47.0188,40.985,47.004,40.9943,47.0123,40.9809,46.9748,41.0101,46.9478,40.9558,46.9783,41.0348,46.9518,41.0122,46.9753,41.0036,0.0
46.0771,62.9401,45.9878,63.0107,46.0506,63.0034,46.0081,63.0082,46.0439,63.0287,46.0,62.931,46.006,62.9759,45.9935,62.9808,46.0422,62.9393,0.0
46.053,44.947,46.0243,44.9584,46.0609,44.9332,46.0201,44.9699,46.0218,45.0463,45.9554,44.9738,46.0497,45.0313,45.9987,44.9705,45.9732,45.0296,0.0
45.0592,53.9268,45.0289,53.9571,44.9658,53.9893,45.0939,54.0181,44.9981,54.0295,44.9998,53.8822,45.0377,54.0042,45.0134,53.9675,45.059,53.9684,0.0
45.1049,57.953,45.0004,57.9715,45.057,57.9619,45.0365,57.957,45.0045,58.0336,45.0607,58.0086,45.0441,57.9687,44.9829,58.0167,45.037,58.0274,0.0
45.0988,58.961,44.9818,58.8759,45.0199,58.9816,45.0676,58.977,45.0168,59.0072,44.9877,58.9742,44.983,58.9441,44.9859,59.0723,45.0143,58.957,0.0
45.0326,38.9368,45.0123,39.0354,45.0524,39.0264,45.0536,38.9605,45.0149,38.9976,45.01,38.9302,45.0185,38.9946,44.9378,39.0122,45.0407,39.0371,0.0
45.0361,37.9708,45.0592,37.9785,45.0357,37.9348,45.1172,38.0133,45.0058,37.9823,45.0283,37.9124,45.0915,37.9809,45.0065,37.9718,45.036,37.9754,0.0
45.0648,41.0204,45.0392,40.9736,45.0703,40.9448,45.0822,41.0081,45.0494,41.0175,44.9957,40.986,44.9973,41.0083,44.9202,40.9883,45.056,41.0643,0.0
44.0435,51.8861,43.9618,52.0023,44.0075,51.9232,44.0256,51.9648,44.0772,52.0879,44.0017,51.9467,44.0351,52.0221,43.9819,51.9816,44.0047,52.028,0.0
44.0499,46.9361,44.0176,47.0203,44.0026,46.9851,44.0805,46.9962,43.9907,47.0021,44.0254,46.9389,44.0286,47.0205,43.9524,46.9971,43.9309,46.9869,0.0
44.0395,42.9508,44.0,42.9816,44.0052,43.0092,44.1019,42.9577,43.9873,43.0036,44.0078,42.9346,44.0938,42.9735,44.0179,42.989,44.0345,42.9795,0.0
42.9996,59.9718,42.9851,59.9535,43.0427,59.9327,43.0242,60.0046,43.0685,60.0261,43.0348,59.9646,43.0371,60.0241,43.0221,60.0271,43.0914,59.9731,0.0
43.0966,53.9449,42.9758,53.8881,43.0011,54.0168,43.037,54.0011,43.0405,53.9983,42.9661,53.9819,43.0826,54.0036,42.975,54.0695,43.0408,53.9869,0.0
43.0373,54.8821,43.0217,54.9625,43.0017,54.9864,43.0596,54.9599,43.0278,55.0573,42.9301,54.9289,43.0392,55.0278,42.9576,54.9716,43.0141,54.9738,0.0
43.0683,55.9171,42.9813,55.9159,42.9987,55.9461,43.0463,55.9668,43.019,56.0147,42.9875,55.9426,43.0528,56.0064,42.9708,56.0449,43.0169,56.0386,0.0
43.0379,56.9037,42.9854,56.9741,43.0272,56.9722,43.0514,56.9778,42.9941,57.0136,42.9767,56.8842,43.0474,57.0102,42.9686,57.0586,42.9815,56.9652,0.0
43.0869,45.9331,43.0042,45.9351,42.9874,46.0238,43.0845,46.0088,43.0044,45.9672,42.948,46.001,43.1,46.0084,42.9828,46.0502,43.0091,46.0264,0.0
42.0605,61.903,41.996,61.9674,42.035,61.9948,42.0348,61.9571,41.994,62.0109,41.9894,61.9873,42.0194,62.0642,41.9776,62.0282,42.0064,61.8551,0.0
